read_id,alignment_len,M,X,D,I,M_CG,X_CG,D_CG,I_CG,mapq
d63d2b1d-aab2-4a6b-bdf0-aef2e05ec87b,3860,3636,68,83,73,258,5,4,7,60
d66ff8df-d7a2-4f7b-8a2b-f401ce721b6d,1428,1303,54,38,33,114,2,2,1,60
d682a77f-26dd-4738-b14a-6ce878bc0d41,4108,3927,54,68,59,165,1,1,1,60
d6bb51b9-9ced-4324-a0bc-77497cadf17a,3519,3395,32,61,31,238,1,0,0,60
d6d80ad0-ab28-45f6-844c-18569c14a971,1731,1692,6,17,16,128,0,1,0,60
d741f85b-4281-40dc-95c5-2a2d9df5539a,2120,2037,24,32,27,131,1,0,0,60
d7905bb1-6de2-4897-82ea-6a85ed76f170,1057,1038,7,7,5,61,0,0,0,60
d7a04911-f261-42c8-8ea7-f2cdbc245fa6,1760,1600,53,59,48,87,0,1,2,60
d7c69b18-6aa1-4d54-96d4-7c428d140a50,2324,2260,15,38,11,75,0,0,0,60
d7ceefac-0170-4b3e-944d-f01f72ff3c54,3087,2911,63,85,28,210,7,3,0,60
d7e8f913-cbac-459a-b8bd-e732c48d45e4,2062,1763,117,113,69,100,3,2,0,60
d7f9135a-3c9d-4ed0-844f-059fe2b0de5b,1698,1643,11,23,21,112,1,1,1,60
d841dd5d-7943-47ea-bb86-808968f46f4b,1035,979,22,21,13,91,0,0,0,60
d87e9802-438b-49bc-8a53-51943cc0f7f3,1960,1803,67,41,49,105,5,0,2,60
d8b08a35-a3f6-405e-8fbe-8328fd4c029d,886,824,21,25,16,56,4,1,0,60
d9bf3b4a-14cc-4c4e-a0d5-ac1795c9f904,2524,2235,82,135,72,141,3,4,1,60
d9c7ff7b-79a4-49d3-91f6-dece64c9ad5e,3720,3587,39,54,40,217,5,1,2,60
d9f4217a-fff3-4682-a408-3fcf2884cc62,0,0,0,0,0,0,0,0,0,0
da28b129-efc5-4085-a5b1-9b36e53bf811,3805,3617,73,71,44,271,2,2,0,60
da4b6af2-69ad-4da1-a81a-d90567513bac,2614,2508,37,36,33,185,4,0,1,60
da64608e-f805-457b-8947-13f6f3c0f5de,3346,3156,74,78,38,226,0,2,1,60
da889579-2708-4c56-aaa9-7df503fc5947,1960,1670,87,133,70,119,1,4,2,60
da99531b-954d-4610-bc99-c7cfff699fcf,7206,6983,79,91,53,562,14,5,4,60
dace0e20-795a-4f5e-9dd9-831879c3f99d,379,372,1,6,0,31,0,0,0,60
db8e6620-7737-4904-a094-8300bc89731f,2567,2254,136,106,71,182,19,2,2,60
db91e4dc-87ce-4682-ae85-927eab66583a,1812,1712,40,40,20,95,1,0,0,60
dc365c6d-3551-4f74-997c-5a61ce17a501,2527,2407,42,54,24,189,5,2,1,60
dc98d6fa-b2e5-4249-9ddb-45ebb8157702,1509,1444,27,30,8,108,1,1,0,60
deb4607e-9879-4f46-8c39-ce16254d0813,2342,2252,31,33,26,168,8,1,1,60
dec53b85-51d4-4020-8c34-e3e68a75d34f,756,715,18,19,4,27,1,0,0,60
deee30d9-417d-4100-976e-3a2575b91d7e,357,329,11,5,12,12,0,0,0,60
def79f2b-16e1-4566-a961-2815ba1f866d,1905,1847,16,31,11,114,3,0,0,60
df148846-195f-49a0-bd7e-843ba8b80552,32491,30649,648,761,433,2262,25,15,9,60
df38092c-5c4f-4458-8951-dcdfea11ce40,0,0,0,0,0,0,0,0,0,0
df522642-8750-443e-8678-6f5aea5bba04,1630,1559,28,23,20,75,2,1,0,60
df5cdd6a-015e-4a14-b408-33a98613c4cc,1274,1219,16,29,10,86,4,1,1,60
df95fb4c-f0a5-42ae-8b9f-0556f8107d7a,556,508,16,22,10,22,1,0,0,60
e00d4d6b-9dfb-4238-9759-93c5787cf1e5,1408,1265,60,58,25,94,3,3,0,60
e05a4fa5-c9ef-4172-92ff-4c2313f37bd0,3174,3041,48,46,39,220,1,1,2,60
e09aa218-1668-413f-b34e-ce61ea78c14f,873,830,18,17,8,74,1,0,0,60
e0ed61b5-fa68-432e-a787-24db346e1b0b,0,0,0,0,0,0,0,0,0,0
e0f2909f-ef2d-4d8d-ab9f-61b9f9779114,1732,1615,35,43,39,116,4,0,1,60
e0fd54ce-bb70-4ff0-864f-492bc0ef9b3f,2256,2057,76,69,54,176,2,2,0,60
e2a395bb-2693-4196-aff2-1394ffea5eaf,4666,4475,63,77,51,263,0,1,1,60
e2f20994-8343-4cf8-bf3d-e672e35530cb,6788,6430,141,132,85,451,20,1,3,60
e31b47cd-62bd-4501-8c1c-652e196f4e7d,1579,1538,14,19,8,45,0,0,0,60
e32c50b4-96d2-4d84-9c8b-b73b980c485b,1192,1134,23,19,16,89,4,0,0,60
e34c667c-0997-46af-a0fb-8fa7d65554d4,2823,2713,43,47,20,223,2,1,0,60
e3868653-4036-47a3-be79-7abd6933bb5b,768,718,12,25,13,52,1,4,1,60
e39d285e-fa87-4973-ad55-d631f3746405,3424,3215,81,69,59,237,3,0,2,60
e3a5c4f1-2bdf-4337-a8c3-47dc1c59fa35,3270,3075,68,74,53,266,3,6,1,60
e3e31c8c-659b-4ccf-a903-11a4c6aead4f,1201,1147,9,32,13,78,1,1,0,60
e4578284-2c29-41cd-9298-8e2ba5bb2658,1021,932,53,25,11,33,1,0,0,60
e4c1af07-1abb-4feb-82b6-81481a45347d,217,209,2,5,1,21,0,0,0,60
e4f534e7-5f64-49f3-b4f6-ab3f8e2d3ffe,1653,1229,162,172,90,91,8,3,2,60
e4fa2c1b-248f-47e9-a5bd-a1e722879260,1210,1147,23,21,19,54,1,0,0,33
e530db0e-9bb2-4b25-8dfb-4774bf28cc9f,1646,1321,123,127,75,36,3,3,1,60
e573ed6c-c68d-41b2-8634-78d76b2d0306,0,0,0,0,0,0,0,0,0,0
e5bbe92b-1cd8-4b13-a1d8-598977dbfec9,1782,1682,42,26,32,141,7,1,0,60
e5d5a957-62bf-47e6-97d4-7ee9b8522af9,10700,10153,186,212,149,784,23,8,6,60
e6351a88-4462-4bfc-b1de-d438b4ff2827,799,724,25,28,22,56,2,1,0,60
e6a0641c-3391-41ee-8942-3e53b2dda746,218,214,0,1,3,20,0,0,0,60
e6a42027-2feb-4bec-a7c6-c1b3bd5cdf69,2338,2224,37,45,32,254,3,2,0,60
e6da9fb2-ba96-4ade-8de8-5efa0212bbfc,26415,23027,1358,1124,906,1704,55,25,32,60
e6dfd75b-6735-4e9b-a9af-277e43cabcef,1943,1812,43,48,40,94,2,2,2,60
e80fd099-2667-46ab-86da-992936b04f59,0,0,0,0,0,0,0,0,0,0
e8fb0af5-9fa5-42ca-95ba-cce891f0a6db,21265,20509,257,277,222,1462,8,2,3,60
e988cccc-4d0e-4381-8b38-1dd5dcbb44a2,2481,2378,41,37,25,152,1,0,1,60
e9a2b10a-0ec5-4b7e-a233-f1561e4f3eb0,1386,1241,67,46,32,93,10,2,0,60
e9bd09af-76a5-40b3-8343-c800ec0dc965,2882,2723,51,67,41,211,11,4,3,60
eac44fd1-8988-4b1a-bd02-ef3268c12aee,0,0,0,0,0,0,0,0,0,0
ead56e25-9b68-4a17-8582-9bc71899b500,4755,4316,169,181,89,342,21,7,1,60
eadcec83-a5ac-4d73-b565-d0938ac76365,4401,3789,269,226,117,239,12,4,2,60
eb23600d-4401-4ef4-8b86-ee19c1a5ce95,212,204,1,3,4,16,0,0,0,60
eb554bbe-31d4-47b3-b589-d7a8fd05d9c5,3461,2904,219,206,132,308,36,7,6,60
ebde9f0b-8fc3-45f2-ba2b-64f7c067ab25,1721,1621,40,40,20,152,2,0,0,60
ec0252d9-299d-488b-9b61-6bb2bab0e5c9,513,475,24,5,9,45,1,0,0,60
ec725902-ae3b-4286-bf51-cb056f0e717a,1566,1518,12,22,14,96,0,0,0,60
eca8760c-08f5-4388-b9d4-9ec016dc1dfa,2053,1889,60,69,35,111,7,0,0,60
eccde4e3-3748-4741-b969-39d8a2f45d74,1919,1772,45,65,37,147,0,1,0,60
ecd2f69b-386f-4c4c-9a8d-165e4386a484,344,315,11,11,7,17,2,0,0,60
ecffcbe7-d71f-48d8-8500-b6835d55ed26,902,870,8,10,14,49,0,3,0,60
ed0e2cf9-c8b1-48a0-ac29-797ff47ac924,891,842,12,23,14,48,0,0,0,60
ed107dc1-87c3-42f8-88f4-134fea93d28e,2570,2434,51,59,26,215,13,2,0,60
ed783fca-e52a-48d2-a48b-0444d1bae2c8,2483,2216,111,96,60,170,13,2,3,60
ed936d19-1830-4031-a875-795a2e26569d,0,0,0,0,0,0,0,0,0,0
edd72109-5ce9-4fcf-83dc-39337e01e080,5516,5242,107,103,64,388,6,1,1,60
edd9448a-e688-4a32-a6ca-b58c5b42b9ed,5148,4929,70,97,52,353,10,1,1,60
edff2aa5-68f8-4541-9361-4357fee53975,1353,1304,12,22,15,68,3,0,0,60
ee6a3ecf-8506-48e9-ad92-a9653fe309f5,2114,2002,51,37,24,87,2,0,0,60
eeb28c6e-37c2-45d3-b6c9-0fce1f9f17d3,978,950,5,13,10,29,0,0,0,60
ef08f8e0-a3f3-4fa8-aa37-481e8dbf1ac3,0,0,0,0,0,0,0,0,0,0
ef448d3d-cd1e-4ff8-96e7-ea987960d5be,788,758,8,15,7,55,1,1,0,60
ef4d92b1-6c60-4de7-aa4a-478ec153f157,10057,9375,273,279,130,679,12,4,5,60
ef80362e-9b06-43ad-8de8-dfbeb16bbf24,1698,1615,36,30,17,97,9,1,0,60
ef8ecef9-0e1f-4705-bc73-7f8dd348aa7e,2278,2215,25,23,15,123,2,0,0,60
f017f1cc-24d8-42ea-9b32-cdf9b43eb29d,2717,2515,67,82,53,175,3,2,4,60
f065c200-43fa-427f-88d4-18ae3240810c,5171,4967,80,65,59,384,1,2,0,60
f07d9390-9103-4023-9a03-eaace89f1487,1366,1337,5,16,8,36,0,0,0,60
f0899c37-f338-4bb4-a068-7346dfa9e9d3,1286,1166,50,56,14,78,3,2,0,60
f09d80ca-eb84-480a-bd69-759269bf62e2,273,264,4,5,0,22,0,0,0,60
f0a50109-b479-448d-a533-41f261b8d847,997,941,15,28,13,44,0,1,0,60
f0c4b8e4-3ea8-4493-be07-95d8e1a9992a,6061,5834,80,101,46,466,4,3,0,60
f0f1b9b9-e349-4adf-b50e-3fd66cb1b62d,3511,3421,32,26,32,277,5,0,3,60
f1305d7e-e2dc-4b5b-8b21-b1c29184d029,3507,3380,30,59,38,306,0,2,0,60
f13451ee-34aa-4e98-899e-b8f39754f096,2122,2024,43,33,22,160,1,1,1,60
f1567c29-2f08-4ae0-9c88-bac448ec057c,8557,8056,146,212,143,453,2,8,2,60
f1d6e872-ef0a-4937-a702-b4a6d0bd2367,1380,1312,36,20,12,59,1,1,0,60
f2b2b8d2-b179-4965-86aa-0da88d162d6e,1472,1396,21,32,23,101,5,0,0,60
f392693b-49c7-4d87-bbb3-057f33b5c141,1754,1627,36,63,28,122,4,0,2,60
f3bfc7b7-8694-4a88-93fd-50239a9d522c,1558,1513,14,17,14,85,1,0,0,60
f4a78bda-a368-4725-bb85-e95e28d595bb,1265,1205,25,22,13,78,2,0,0,60
f517fd58-6262-41fb-b904-ea9deb374679,2540,2265,115,102,58,176,3,3,2,60
f543b580-9866-4398-be8a-775ffae5f760,6048,5705,118,150,75,360,10,6,1,60
f5668f26-4e7c-461d-b58e-4aeaf91e9160,2280,2079,70,81,50,117,1,2,2,60
f57a5d32-9b80-4261-b74d-28e29e0250cc,6851,6646,69,83,53,562,9,4,5,60
f5bd19ed-5e32-4079-a1dd-9a93e2ad4053,1405,1301,38,55,11,39,2,0,1,60
f6351a49-5a38-4139-ac55-b8c0fb7b3629,1564,1485,21,43,15,103,3,2,2,60
f65eb415-63b4-48bb-b52c-2bc159f6e5bb,1878,1794,27,38,19,135,2,1,0,60
f68d61e3-0598-4dad-9c4d-e03e6950fe88,6003,5818,55,72,58,382,0,1,1,60
f6d6c8ea-f679-4bf8-a382-c862c38f1874,957,901,20,18,18,74,4,0,0,60
f6f9249a-c5c1-4c5f-a674-66b0debec3c9,2612,2506,36,46,24,218,0,1,0,60
f71ffe7e-6852-41b1-914c-77f5b01d9494,292,275,8,5,4,19,0,1,0,60
f78653f8-893e-41ff-95a8-45a6650fe64b,7154,6864,115,110,65,555,18,2,3,60
f79be672-ce09-4e3b-b46c-32973b4d472d,831,802,12,7,10,63,3,0,1,60
f7ae3d98-7fe2-4133-9c7c-57db4f29633c,1938,1849,42,34,13,93,0,1,0,60
f7fa31d9-f057-4b9c-ad3d-0cc35bfb414c,1654,1595,20,21,18,110,1,0,0,60
f894b1f0-cfe2-4662-86cc-30c28edd6d72,556,526,8,16,6,50,0,1,0,60
f8af240a-fc1c-44fb-8373-f311c0005dd1,1372,1332,13,19,8,107,0,0,0,60
f906f7fa-a576-476f-92a8-13314e2a0bc4,1048,902,63,65,18,69,4,2,0,60
f9189050-7460-416e-9f96-d700b8af137a,2433,2309,45,46,33,186,2,0,0,60
f91c4a59-02e1-4310-8c5a-e0cdca8f9562,1263,1206,24,20,13,64,2,0,1,60
f96818ba-70f9-4ba3-b85c-bde401050ffe,2808,2668,55,38,47,103,6,0,0,60
f9d06518-b250-4fcc-bdae-b28d273bf7d7,1637,1582,18,19,18,88,0,0,0,60
fa36e1f1-ef04-4030-a086-ab570494575f,14498,13694,282,292,230,988,5,6,10,60
fa9518a8-657f-428c-9de5-af86c44b4620,846,821,10,3,12,75,0,0,1,60
fab1032f-e7c2-45ed-9b8a-763fc3e5efa9,1077,1046,16,4,11,86,0,0,0,60
fb2c9cd7-4041-4967-b233-56c53a0e613b,0,0,0,0,0,0,0,0,0,0
fb31e67d-a756-4740-9d8a-5ba65a70645c,3895,3771,44,44,36,276,1,1,0,60
fb8f54c8-fc10-481d-815f-245e6f34739e,2915,2737,69,60,49,246,4,2,0,60
fcb61942-bc95-456d-aede-a22baa242c58,0,0,0,0,0,0,0,0,0,0
fccb7c07-ee14-478a-8503-f108ccbb163d,640,608,11,5,16,55,3,1,1,60
fce40a5a-b7dc-42b2-aa13-15fe0bfe8bf2,276,270,0,6,0,13,0,0,0,60
fd7f5f8d-6c7a-4d19-9455-a3bdef0b00ef,5823,5469,104,181,69,502,2,1,3,60
fd877052-ebdd-406d-8604-1212f76c1e2e,584,551,10,20,3,49,3,0,0,60
fde5ec84-1d26-462d-be93-5d68b7b08c68,2021,1888,41,69,23,162,5,2,0,60
fe44fc31-e09c-4d65-8705-cf3fd81bb3e2,909,879,13,4,13,35,0,0,0,60
fe70e8a7-0b33-426c-a13b-3ce3969cd0f4,0,0,0,0,0,0,0,0,0,0
ff998c2f-716c-4447-911d-e9f51f9a8316,1275,1182,38,28,27,61,5,0,2,60
