read_id,alignment_len,M,X,D,I,M_CG,X_CG,D_CG,I_CG,mapq
de3f0819-b169-4a5a-9994-0f8b5ab61f68,1545,1461,35,23,26,105,4,0,0,60
de5c21f5-b9a7-4925-8c44-a6c741168db7,410,354,20,15,21,22,2,0,0,60
de81b356-867f-4fa8-82a9-4b3d67f62fe0,1451,1324,53,52,22,70,5,1,0,60
de88d386-bc1e-49d4-a32c-3d57945e5ad3,1524,1382,48,50,44,118,3,2,0,60
ded0cfd5-af5f-4256-b84c-73d9dc837567,1475,1403,31,28,13,47,3,1,0,60
def8fa06-c601-409d-ad55-e46265ae0a6a,1577,1419,53,53,52,85,4,0,2,60
df88049f-43de-42f1-bec1-6c462b6859fa,3567,3382,58,79,48,203,3,2,0,60
dfc94f3a-e0ce-4790-9c80-434495a92ccd,5494,5096,148,133,117,359,16,8,1,60
dfda87ec-7d02-4200-8a80-11469c7e0d3d,5050,4574,179,161,136,303,28,12,0,60
dff8b0e6-9aee-4f78-a58c-201fddf802c9,1169,1086,31,33,19,50,4,0,0,60
e00387c3-0f4d-4a47-a570-1b9eff3a4504,3555,3283,93,116,63,246,15,9,0,60
e00d0095-b815-4d82-8bb5-5830b9340263,1768,1659,36,42,31,135,2,2,0,60
e05cc772-342a-4834-b35d-8502edc9a049,827,703,37,58,29,28,1,2,0,60
e08825b0-d644-4964-afba-45aa2a4976f8,2110,2011,32,30,37,171,2,1,1,60
e08c942f-775e-490a-ac99-4ee1cc921aa4,5369,4561,343,289,176,233,33,10,2,60
e1235184-014c-44e1-bed5-c4448ddc6f53,2767,2534,73,90,70,177,5,2,1,60
e14ab94a-dd2d-4efe-93e7-f86d519c563b,3330,3102,101,63,64,193,5,0,0,60
e1789e96-f85c-489e-b119-c05c0dbfb45f,440,409,7,4,20,15,0,0,0,60
e18031ee-cefc-4dae-b540-5a9fe25d93a9,5786,5485,98,126,77,296,5,3,0,60
e1bae9d5-9477-4be0-b684-3874d3dfa30b,1268,1218,21,10,19,42,0,0,0,60
e1d22bb2-9339-4313-ad40-c117bd15db2d,3981,3725,76,123,57,262,8,8,1,60
e1d7863d-f331-4322-9577-3916d48abd2b,1470,1360,42,44,24,86,6,3,1,60
e254440b-f194-4867-9320-fa8bf37cfef9,444,397,19,22,6,16,4,1,0,60
e29bcefb-6efb-4980-8604-5ecdad624da5,5806,4592,519,387,308,257,56,22,10,60
e30c14bb-3bbb-4f63-9818-dd6998fc0232,1567,1445,45,52,25,130,5,1,0,60
e34c3fb5-1755-4af9-8499-da660180734e,1186,1129,11,36,10,85,0,2,0,60
e35003fe-98de-437a-97f2-8b5e1dfc317c,10202,9531,243,244,184,569,18,7,1,60
e3dfd06c-4ffc-4357-b9b5-fffa2b60a3ab,529,516,2,7,4,8,0,1,0,60
e3ebe5d3-e749-456e-8757-5e51f87b79e5,330,311,4,11,4,17,0,0,0,60
e3f226c6-eb3a-4247-be02-795154fedf52,357,309,19,17,12,24,1,0,0,60
e43fae15-c985-4dc2-a47d-441068a41170,921,855,23,26,17,65,1,3,0,60
e491ee60-a882-47c0-abe5-cd3832e9373d,2987,2735,79,99,74,195,4,8,1,60
e4bcaa6e-4b9a-4d08-8f51-2e2a14dd186a,0,0,0,0,0,0,0,0,0,0
e4cb5d96-cb83-4ea0-9acb-6f99088a0430,461,421,13,14,13,37,3,1,0,60
e5108549-4a8e-442b-9ac8-b6f13c534a4c,1095,887,87,80,41,23,2,0,0,60
e51e80b9-5fdb-494f-8124-f87fc5381cd7,3248,2739,216,186,107,140,33,9,0,60
e54f22bf-dbb1-494a-b00e-bfd1387facb4,0,0,0,0,0,0,0,0,0,0
e5c2dbd7-73c8-4561-b0b2-3bd83a9577eb,2011,1562,181,163,105,95,20,7,7,60
e5cbabde-e01b-43d2-a46c-aa912f9ac57b,1713,1461,89,96,67,44,2,1,2,60
e5d3443d-0c33-487f-898c-f66220690e3f,887,787,48,30,22,58,2,1,0,60
e6953594-7355-43b6-bef2-c9a8e027a439,749,697,15,25,12,52,2,0,0,60
e6beb581-8bc7-4ccc-9b2d-51341fb15628,16035,13993,720,842,480,873,85,54,2,60
e6d85b21-8c6b-412f-9c0b-0edc20c5d49f,5029,4828,72,72,57,100,3,4,0,60
e6f1e14c-03af-4005-b6c5-9f554ce34dd5,1054,987,18,31,18,64,2,0,0,60
e6fb214a-ad7d-4f44-b28c-71692815d31f,557,535,5,10,7,6,0,0,0,60
e7176bf7-50f1-4f1b-a69c-8bab400c1eb7,5230,4852,144,145,89,368,18,4,1,60
e7408bb6-b569-4a28-92ba-0c6aa43f486d,2115,2020,28,43,24,125,1,1,0,60
e75b3233-09a4-430c-881b-5ea3f476031e,0,0,0,0,0,0,0,0,0,0
e795bbb7-32fb-4d1d-b1fd-e8419c9b1617,497,481,4,7,5,32,0,0,0,60
e79ad34c-22da-4344-a0af-bbc0fbfb896f,1483,1336,40,65,42,100,4,2,0,60
e7d33d0f-be19-424a-be06-40ab27a43f42,842,788,19,20,15,75,1,1,1,60
e84d9b0d-736f-42ab-bf08-b5cee7a316b4,203,186,8,7,2,10,0,0,0,60
e860c025-5443-484c-9d24-7538595d53ac,1726,1565,65,54,42,54,3,2,1,60
e878c93e-c9f5-404c-b55b-15cdb659b0a8,582,502,37,15,28,33,4,2,1,60
e8e4e1ae-2719-4a64-a599-d777af3e8360,2600,2369,93,79,59,164,12,6,0,60
e961679f-691c-406e-afd2-6c30c007785b,984,939,15,19,11,57,1,0,0,60
ea217af0-0e0d-4186-8f1b-5f1f0eb47700,10079,7922,905,763,489,359,50,16,10,60
ea357c33-5379-41fa-8ce7-0715a43e815b,4813,4559,95,95,64,221,12,2,0,60
ea94d3f3-3067-4864-8f0a-d4f8b408a72e,1650,1574,23,24,29,75,1,0,0,60
eb5c2834-f103-41a3-8a58-75c9c3f3c081,3675,3403,93,74,105,236,7,3,0,60
eb6a32ef-08d8-4d4d-b64c-66ccd1a77488,1384,1172,107,52,53,18,7,2,0,60
eb90a35f-f0a0-4376-b6e0-5f08cfe4cb94,2869,2745,37,52,35,193,5,1,0,60
ec5ae456-5f45-4046-aee4-fe23bb29f074,1334,1256,26,32,20,78,1,1,0,60
ec643641-44fa-4364-b72c-1a5b729bb90b,1465,1400,17,26,22,116,4,2,0,60
ec847267-6f8f-474c-96ba-82b0c243b33f,1704,1539,64,68,33,103,4,4,0,60
ecef6873-c7c5-439f-883b-679caa8dc591,324,294,8,14,8,16,0,1,0,60
ee1acea7-5cf8-494c-a2f5-b83f1891b030,1711,1484,116,53,58,98,10,3,1,60
ee3f09ac-f467-4750-ae64-51d277d1a441,2551,2330,75,74,72,64,5,3,0,60
ee81972a-5419-4b03-a0b5-62138b387e36,2090,1825,112,85,68,141,8,0,1,60
eeffd2ca-15d9-4dab-ab91-1e13608c4a38,2301,2131,54,65,51,103,6,6,1,60
ef61f678-66bc-4ebc-8c9c-8e881aa1aae8,1206,1105,26,48,27,73,1,3,1,60
efb73cf1-cde2-4b50-a5d9-e62d9086f9c3,4307,4116,57,69,65,196,4,3,0,60
efd0bdf7-bc27-49f5-9eda-29843d2a0397,835,785,17,9,24,46,2,1,1,60
f0bbe237-9b94-411b-a1ea-df7e4ebd7c6a,1598,1332,105,103,58,30,3,3,3,60
f0d3c752-e1ca-447c-bfe6-4023cad18409,558,515,12,13,18,32,2,0,0,60
f0db92a2-5603-45ce-8825-5cc6a29865bf,2053,1947,30,41,35,125,2,1,0,60
f0ff59a9-93dd-4ee2-8244-fdb106ff3994,1267,1042,83,90,52,47,2,1,1,60
f1138c5f-14fb-4a11-b66d-ad673e2b39f0,0,0,0,0,0,0,0,0,0,0
f115e8da-13da-4e00-b219-89621f51a412,228,198,10,11,9,15,1,1,0,60
f1441ef9-dcec-4b33-b3c5-d983c25f96e6,1605,1236,162,107,100,38,11,4,4,60
f15f610c-9d58-475c-a76c-458c789b420a,2248,2064,73,76,35,140,9,3,1,60
f16e3a2d-fcc8-4943-a3df-27933c5ddf0e,566,520,13,25,8,50,0,0,0,60
f18ad000-100b-498e-85fe-fb661785665d,707,671,10,11,15,30,2,0,2,60
f254913b-ab21-4567-8fcf-3f84777e68b9,459,432,6,9,12,18,1,0,0,60
f269cc46-f638-4f38-b5a0-728370d44d19,0,0,0,0,0,0,0,0,0,0
f2932743-cb89-4dc0-8d0c-c6f563baf068,356,322,19,8,7,21,1,3,0,60
f2a44f4a-ec5b-4a11-a482-6f275dc49bbc,3658,3232,157,153,116,208,16,9,0,60
f389659f-b58a-48ff-996f-b2f373312b8f,2617,2296,113,108,100,152,20,8,2,60
f4395632-a8fa-4516-85af-769acbd00d51,4730,4387,108,132,103,216,6,2,0,60
f45a5799-a621-4fd6-9c1b-7247ef2aaab4,326,317,2,4,3,26,0,0,0,60
f4a1547d-a515-461a-8298-8504318f8166,2168,2061,28,42,37,144,3,5,0,60
f4f72097-7f12-4cd3-a606-5083daf9f165,259,230,12,15,2,18,1,1,0,60
f4f72428-3ace-4359-b1c6-97efdb1ca81e,162,149,7,3,3,5,0,0,0,42
f4f8b85f-3dc5-402e-b065-c71c82848915,1837,1743,33,41,20,114,2,2,1,60
f5014ca5-64d8-46ac-8b84-0aaaad585db5,16117,15095,290,450,282,1191,21,13,1,60
f5eaa6ff-a5d7-439d-8b4d-edfe22bcf04c,0,0,0,0,0,0,0,0,0,0
f64aaa87-e24c-45ea-9759-7711cf471945,1958,1833,54,34,37,124,1,2,1,60
f69adf51-519f-4228-9dc4-ddea2520e69b,5012,4527,165,211,109,182,23,9,3,60
f74317a4-a6d2-45a3-bab2-a5b7f8e4a187,345,316,11,10,8,23,1,0,0,60
f76e66cc-8ecc-4106-bead-ca6ce0a1f97f,2471,2345,41,60,25,173,5,3,0,60
f76ea3df-6496-4b36-a767-93209bd64347,1282,1189,23,37,33,66,4,4,0,60
f76f1039-bf93-4401-90b4-882c7ff1fa27,1501,1294,78,71,58,78,10,9,2,60
f79215a3-9c5d-4172-87e5-e65823427fa7,2800,2664,41,61,34,187,1,3,0,60
f7a8c20f-ae24-43d3-a2fd-c069312f1f96,2649,2461,61,68,59,177,8,2,1,60
f7cd2bf0-4426-4477-b0e3-f60b0499b4bf,4568,4037,222,192,117,240,20,4,3,60
f8774b2b-11df-42aa-9ea9-94b0748e46aa,2798,2672,26,62,38,138,3,2,0,60
f8a0d856-3ead-442d-9348-633691f9346c,944,888,22,14,20,53,4,1,0,60
f8c5c0e7-0bc1-469b-97fe-d4da5ff24f80,5589,4273,571,441,304,207,47,18,3,60
f8eb8af6-9b58-47f2-91a0-da462df5be78,1106,1058,17,14,17,69,4,1,0,60
f916d472-3960-4ac2-b9bd-4add3ac50b63,294,267,7,11,9,30,0,1,0,60
f945494a-f271-4986-9502-e97e070a7cb9,0,0,0,0,0,0,0,0,0,0
f9d050f6-98ce-46e1-b368-6aaca43b241f,1907,1557,136,118,96,78,19,7,4,60
fa0aecf6-b0ee-46c0-abf7-a0bf5ec9b380,2235,2107,47,43,38,104,3,2,0,60
fa314364-c383-453f-a306-c9f75718d509,2278,2089,59,78,52,161,5,3,0,60
fa4f4777-f6a6-4f3d-aa39-d3cae2ccd076,2128,2030,36,34,28,74,4,0,0,60
fa61cdfc-d5eb-4d69-a7a9-111aeeeefff0,11470,10742,248,295,185,735,15,8,5,60
fa851a33-3019-4187-bd3a-94856603ce85,0,0,0,0,0,0,0,0,0,0
fab93527-82ea-44f4-8b4a-33751626f5ba,2232,2060,39,61,72,147,8,6,1,60
fb566799-571b-44f8-b93a-13319bf5c3b5,2796,2278,194,156,168,121,16,6,3,60
fb749b23-1678-43c0-b04c-85b83c32a67b,965,901,21,28,15,57,3,3,0,60
fc1e50a5-d644-4d12-a3ff-9ca7070139a2,868,771,34,39,24,50,2,3,1,60
fc2f0dcd-6a6d-4cb7-95b1-2512a1024c67,1534,1359,74,52,49,86,5,0,0,60
fc5208aa-90eb-49f3-92a8-a1fa2f3b047e,1350,1255,24,42,29,93,0,3,0,60
fc60a1c2-04a9-401d-8a67-c509b543fbd4,1240,1184,24,21,11,101,1,0,0,60
fc631efc-fc36-4775-b933-afc0d6271e98,857,773,35,36,13,36,2,2,0,60
fc8e205b-05d5-4486-bebb-cc83e17cdbe4,1812,1644,60,74,34,96,5,4,0,60
fc9a4651-e530-4321-9b47-0eef7af06f55,2711,2532,63,78,38,137,10,8,1,60
fcaaf41b-d7a5-4599-98b9-d709c7c53926,1219,1146,28,37,8,82,2,1,0,60
fcafee05-b06a-4149-bffe-99a58e201e18,622,600,1,13,8,49,0,1,1,60
fcfb7568-aa04-4997-9936-7bb96dfe9709,1249,1157,24,39,29,98,0,0,0,60
fd00bfdf-b8fc-4b27-a7ba-a92dad4ac7cc,2458,2203,97,69,89,208,5,1,5,1
fd3e46e8-a254-4986-a0fb-97a945fbfa7f,2138,2040,18,45,35,136,0,0,0,60
fd83eb5c-b420-4661-89cb-31db1ad70fd9,1074,938,67,48,21,84,11,1,1,60
fd99cecf-65df-43b7-b2ea-6ff131409b94,1828,1658,64,60,46,77,6,2,1,60
fdafdad5-c86c-4ee2-bb86-588401b7c4b2,1454,1360,25,30,39,100,5,1,0,60
fdb06aee-0255-46b4-8667-3b1ad7783a8b,1191,1107,29,35,20,72,5,3,0,60
fdcc6749-6465-40df-95a2-b1b79b62ddf8,3563,3381,65,67,50,162,2,2,0,60
fde02f85-4a41-4422-b871-d203492ca84a,3258,2894,143,126,95,170,9,5,1,60
fe5bd643-cab6-47a6-861f-b20a781ae5aa,842,755,33,29,25,57,2,0,0,60
feaa516f-df73-499a-8bfe-45dda8ca2725,853,752,36,24,41,41,6,0,1,60
ff62a261-599a-4768-8347-ece9e1324a67,1310,1228,33,25,24,79,3,2,1,60
